layer,src0_name,n_tokens,top_k,n_expert,ids
0,"blk.0.ffn_down_exps.weight",1,8,232,27 8 187 80 46 190 60 217
1,"blk.1.ffn_gate_exps.weight",1,8,232,12 127 220 40 72 5 129 26
1,"blk.1.ffn_up_exps.weight",1,8,232,12 127 220 40 72 5 129 26
1,"blk.1.ffn_down_exps.weight",1,8,232,12 127 220 40 72 5 129 26
2,"blk.2.ffn_gate_exps.weight",1,8,232,46 40 215 188 195 89 65 218
2,"blk.2.ffn_up_exps.weight",1,8,232,46 40 215 188 195 89 65 218
2,"blk.2.ffn_down_exps.weight",1,8,232,46 40 215 188 195 89 65 218
3,"blk.3.ffn_gate_exps.weight",1,8,232,127 23 87 146 65 165 50 63
3,"blk.3.ffn_up_exps.weight",1,8,232,127 23 87 146 65 165 50 63
3,"blk.3.ffn_down_exps.weight",1,8,232,127 23 87 146 65 165 50 63
4,"blk.4.ffn_gate_exps.weight",1,8,232,39 225 18 64 50 224 13 33
4,"blk.4.ffn_up_exps.weight",1,8,232,39 225 18 64 50 224 13 33
4,"blk.4.ffn_down_exps.weight",1,8,232,39 225 18 64 50 224 13 33
5,"blk.5.ffn_gate_exps.weight",1,8,232,188 170 95 193 44 126 165 121
5,"blk.5.ffn_up_exps.weight",1,8,232,188 170 95 193 44 126 165 121
5,"blk.5.ffn_down_exps.weight",1,8,232,188 170 95 193 44 126 165 121
6,"blk.6.ffn_gate_exps.weight",1,8,232,109 226 100 214 187 105 113 79
6,"blk.6.ffn_up_exps.weight",1,8,232,109 226 100 214 187 105 113 79
6,"blk.6.ffn_down_exps.weight",1,8,232,109 226 100 214 187 105 113 79
7,"blk.7.ffn_gate_exps.weight",1,8,232,50 225 126 81 89 39 130 87
7,"blk.7.ffn_up_exps.weight",1,8,232,50 225 126 81 89 39 130 87
7,"blk.7.ffn_down_exps.weight",1,8,232,50 225 126 81 89 39 130 87
8,"blk.8.ffn_gate_exps.weight",1,8,232,77 82 153 28 48 87 55 22
8,"blk.8.ffn_up_exps.weight",1,8,232,77 82 153 28 48 87 55 22
8,"blk.8.ffn_down_exps.weight",1,8,232,77 82 153 28 48 87 55 22
9,"blk.9.ffn_gate_exps.weight",1,8,232,39 76 22 81 168 182 175 210
9,"blk.9.ffn_up_exps.weight",1,8,232,39 76 22 81 168 182 175 210
9,"blk.9.ffn_down_exps.weight",1,8,232,39 76 22 81 168 182 175 210
10,"blk.10.ffn_gate_exps.weight",1,8,232,46 125 116 55 24 119 111 93
10,"blk.10.ffn_up_exps.weight",1,8,232,46 125 116 55 24 119 111 93
10,"blk.10.ffn_down_exps.weight",1,8,232,46 125 116 55 24 119 111 93
11,"blk.11.ffn_gate_exps.weight",1,8,232,125 63 144 143 210 54 107 112
11,"blk.11.ffn_up_exps.weight",1,8,232,125 63 144 143 210 54 107 112
11,"blk.11.ffn_down_exps.weight",1,8,232,125 63 144 143 210 54 107 112
12,"blk.12.ffn_gate_exps.weight",1,8,232,222 73 109 89 131 159 68 72
12,"blk.12.ffn_up_exps.weight",1,8,232,222 73 109 89 131 159 68 72
12,"blk.12.ffn_down_exps.weight",1,8,232,222 73 109 89 131 159 68 72
13,"blk.13.ffn_gate_exps.weight",1,8,232,228 159 111 116 142 104 224 59
13,"blk.13.ffn_up_exps.weight",1,8,232,228 159 111 116 142 104 224 59
13,"blk.13.ffn_down_exps.weight",1,8,232,228 159 111 116 142 104 224 59
14,"blk.14.ffn_gate_exps.weight",1,8,232,210 82 206 192 221 223 225 214
14,"blk.14.ffn_up_exps.weight",1,8,232,210 82 206 192 221 223 225 214
14,"blk.14.ffn_down_exps.weight",1,8,232,210 82 206 192 221 223 225 214
15,"blk.15.ffn_gate_exps.weight",1,8,232,158 192 160 28 61 118 137 163
15,"blk.15.ffn_up_exps.weight",1,8,232,158 192 160 28 61 118 137 163
15,"blk.15.ffn_down_exps.weight",1,8,232,158 192 160 28 61 118 137 163
16,"blk.16.ffn_gate_exps.weight",1,8,232,15 44 161 65 80 208 182 163
16,"blk.16.ffn_up_exps.weight",1,8,232,15 44 161 65 80 208 182 163
16,"blk.16.ffn_down_exps.weight",1,8,232,15 44 161 65 80 208 182 163
17,"blk.17.ffn_gate_exps.weight",1,8,232,160 177 63 203 159 197 219 202
17,"blk.17.ffn_up_exps.weight",1,8,232,160 177 63 203 159 197 219 202
17,"blk.17.ffn_down_exps.weight",1,8,232,160 177 63 203 159 197 219 202
18,"blk.18.ffn_gate_exps.weight",1,8,232,75 125 23 11 141 74 64 211
18,"blk.18.ffn_up_exps.weight",1,8,232,75 125 23 11 141 74 64 211
18,"blk.18.ffn_down_exps.weight",1,8,232,75 125 23 11 141 74 64 211
19,"blk.19.ffn_gate_exps.weight",1,8,232,59 134 173 21 216 77 33 223
19,"blk.19.ffn_up_exps.weight",1,8,232,59 134 173 21 216 77 33 223
19,"blk.19.ffn_down_exps.weight",1,8,232,59 134 173 21 216 77 33 223
20,"blk.20.ffn_gate_exps.weight",1,8,232,94 111 163 22 45 222 203 180
20,"blk.20.ffn_up_exps.weight",1,8,232,94 111 163 22 45 222 203 180
20,"blk.20.ffn_down_exps.weight",1,8,232,94 111 163 22 45 222 203 180
21,"blk.21.ffn_gate_exps.weight",1,8,232,188 165 149 66 56 95 128 175
21,"blk.21.ffn_up_exps.weight",1,8,232,188 165 149 66 56 95 128 175
21,"blk.21.ffn_down_exps.weight",1,8,232,188 165 149 66 56 95 128 175
22,"blk.22.ffn_gate_exps.weight",1,8,232,147 146 104 41 227 184 148 27
22,"blk.22.ffn_up_exps.weight",1,8,232,147 146 104 41 227 184 148 27
22,"blk.22.ffn_down_exps.weight",1,8,232,147 146 104 41 227 184 148 27
23,"blk.23.ffn_gate_exps.weight",1,8,232,220 58 102 189 63 183 23 204
23,"blk.23.ffn_up_exps.weight",1,8,232,220 58 102 189 63 183 23 204
23,"blk.23.ffn_down_exps.weight",1,8,232,220 58 102 189 63 183 23 204
24,"blk.24.ffn_gate_exps.weight",1,8,232,137 213 215 201 108 107 146 206
24,"blk.24.ffn_up_exps.weight",1,8,232,137 213 215 201 108 107 146 206
24,"blk.24.ffn_down_exps.weight",1,8,232,137 213 215 201 108 107 146 206
25,"blk.25.ffn_gate_exps.weight",1,8,232,160 105 108 112 31 122 99 166
25,"blk.25.ffn_up_exps.weight",1,8,232,160 105 108 112 31 122 99 166
25,"blk.25.ffn_down_exps.weight",1,8,232,160 105 108 112 31 122 99 166
26,"blk.26.ffn_gate_exps.weight",1,8,232,100 195 58 141 26 155 53 151
26,"blk.26.ffn_up_exps.weight",1,8,232,100 195 58 141 26 155 53 151
26,"blk.26.ffn_down_exps.weight",1,8,232,100 195 58 141 26 155 53 151
27,"blk.27.ffn_gate_exps.weight",1,8,232,177 120 50 80 118 190 184 140
27,"blk.27.ffn_up_exps.weight",1,8,232,177 120 50 80 118 190 184 140
27,"blk.27.ffn_down_exps.weight",1,8,232,177 120 50 80 118 190 184 140
0,"blk.0.ffn_gate_exps.weight",1,8,232,153 38 17 106 114 85 52 162
0,"blk.0.ffn_up_exps.weight",1,8,232,153 38 17 106 114 85 52 162
0,"blk.0.ffn_down_exps.weight",1,8,232,153 38 17 106 114 85 52 162
1,"blk.1.ffn_gate_exps.weight",1,8,232,59 191 190 143 121 142 193 174
1,"blk.1.ffn_up_exps.weight",1,8,232,59 191 190 143 121 142 193 174
1,"blk.1.ffn_down_exps.weight",1,8,232,59 191 190 143 121 142 193 174
2,"blk.2.ffn_gate_exps.weight",1,8,232,224 105 4 79 183 214 161 50
2,"blk.2.ffn_up_exps.weight",1,8,232,224 105 4 79 183 214 161 50
2,"blk.2.ffn_down_exps.weight",1,8,232,224 105 4 79 183 214 161 50
3,"blk.3.ffn_gate_exps.weight",1,8,232,137 72 59 102 67 92 151 77
3,"blk.3.ffn_up_exps.weight",1,8,232,137 72 59 102 67 92 151 77
3,"blk.3.ffn_down_exps.weight",1,8,232,137 72 59 102 67 92 151 77
4,"blk.4.ffn_gate_exps.weight",1,8,232,55 18 65 52 58 110 162 56
4,"blk.4.ffn_up_exps.weight",1,8,232,55 18 65 52 58 110 162 56
4,"blk.4.ffn_down_exps.weight",1,8,232,55 18 65 52 58 110 162 56
5,"blk.5.ffn_gate_exps.weight",1,8,232,75 229 185 24 86 42 133 55
5,"blk.5.ffn_up_exps.weight",1,8,232,75 229 185 24 86 42 133 55
5,"blk.5.ffn_down_exps.weight",1,8,232,75 229 185 24 86 42 133 55
6,"blk.6.ffn_gate_exps.weight",1,8,232,184 210 65 181 129 152 58 20
6,"blk.6.ffn_up_exps.weight",1,8,232,184 210 65 181 129 152 58 20
6,"blk.6.ffn_down_exps.weight",1,8,232,184 210 65 181 129 152 58 20
7,"blk.7.ffn_gate_exps.weight",1,8,232,115 110 226 112 94 101 130 194
7,"blk.7.ffn_up_exps.weight",1,8,232,115 110 226 112 94 101 130 194
7,"blk.7.ffn_down_exps.weight",1,8,232,115 110 226 112 94 101 130 194
8,"blk.8.ffn_gate_exps.weight",1,8,232,30 94 230 135 220 170 127 26
8,"blk.8.ffn_up_exps.weight",1,8,232,30 94 230 135 220 170 127 26
8,"blk.8.ffn_down_exps.weight",1,8,232,30 94 230 135 220 170 127 26
9,"blk.9.ffn_gate_exps.weight",1,8,232,40 112 171 0 142 86 41 81
9,"blk.9.ffn_up_exps.weight",1,8,232,40 112 171 0 142 86 41 81
9,"blk.9.ffn_down_exps.weight",1,8,232,40 112 171 0 142 86 41 81
10,"blk.10.ffn_gate_exps.weight",1,8,232,148 93 190 7 31 217 161 199
10,"blk.10.ffn_up_exps.weight",1,8,232,148 93 190 7 31 217 161 199
10,"blk.10.ffn_down_exps.weight",1,8,232,148 93 190 7 31 217 161 199
11,"blk.11.ffn_gate_exps.weight",1,8,232,130 160 171 110 144 191 54 25
11,"blk.11.ffn_up_exps.weight",1,8,232,130 160 171 110 144 191 54 25
11,"blk.11.ffn_down_exps.weight",1,8,232,130 160 171 110 144 191 54 25
12,"blk.12.ffn_gate_exps.weight",1,8,232,119 117 202 188 19 169 34 57
12,"blk.12.ffn_up_exps.weight",1,8,232,119 117 202 188 19 169 34 57
12,"blk.12.ffn_down_exps.weight",1,8,232,119 117 202 188 19 169 34 57
13,"blk.13.ffn_gate_exps.weight",1,8,232,62 149 63 150 15 36 47 23
13,"blk.13.ffn_up_exps.weight",1,8,232,62 149 63 150 15 36 47 23
13,"blk.13.ffn_down_exps.weight",1,8,232,62 149 63 150 15 36 47 23
14,"blk.14.ffn_gate_exps.weight",1,8,232,167 16 99 155 165 142 84 39
14,"blk.14.ffn_up_exps.weight",1,8,232,167 16 99 155 165 142 84 39
14,"blk.14.ffn_down_exps.weight",1,8,232,167 16 99 155 165 142 84 39
15,"blk.15.ffn_gate_exps.weight",1,8,232,142 7 121 161 195 122 156 18
15,"blk.15.ffn_up_exps.weight",1,8,232,142 7 121 161 195 122 156 18
15,"blk.15.ffn_down_exps.weight",1,8,232,142 7 121 161 195 122 156 18
16,"blk.16.ffn_gate_exps.weight",1,8,232,62 5 191 114 60 39 63 97
16,"blk.16.ffn_up_exps.weight",1,8,232,62 5 191 114 60 39 63 97
16,"blk.16.ffn_down_exps.weight",1,8,232,62 5 191 114 60 39 63 97
17,"blk.17.ffn_gate_exps.weight",1,8,232,23 117 126 94 99 205 72 158
17,"blk.17.ffn_up_exps.weight",1,8,232,23 117 126 94 99 205 72 158
17,"blk.17.ffn_down_exps.weight",1,8,232,23 117 126 94 99 205 72 158
18,"blk.18.ffn_gate_exps.weight",1,8,232,174 131 24 207 202 203 28 189
18,"blk.18.ffn_up_exps.weight",1,8,232,174 131 24 207 202 203 28 189
18,"blk.18.ffn_down_exps.weight",1,8,232,174 131 24 207 202 203 28 189
19,"blk.19.ffn_gate_exps.weight",1,8,232,39 197 48 43 92 60 153 46
19,"blk.19.ffn_up_exps.weight",1,8,232,39 197 48 43 92 60 153 46
19,"blk.19.ffn_down_exps.weight",1,8,232,39 197 48 43 92 60 153 46
20,"blk.20.ffn_gate_exps.weight",1,8,232,39 20 73 130 165 155 119 43
20,"blk.20.ffn_up_exps.weight",1,8,232,39 20 73 130 165 155 119 43
20,"blk.20.ffn_down_exps.weight",1,8,232,39 20 73 130 165 155 119 43
21,"blk.21.ffn_gate_exps.weight",1,8,232,42 198 168 205 11 4 103 89
21,"blk.21.ffn_up_exps.weight",1,8,232,42 198 168 205 11 4 103 89
21,"blk.21.ffn_down_exps.weight",1,8,232,42 198 168 205 11 4 103 89
22,"blk.22.ffn_gate_exps.weight",1,8,232,191 41 38 99 102 182 205 168
22,"blk.22.ffn_up_exps.weight",1,8,232,191 41 38 99 102 182 205 168
22,"blk.22.ffn_down_exps.weight",1,8,232,191 41 38 99 102 182 205 168
23,"blk.23.ffn_gate_exps.weight",1,8,232,102 0 231 58 181 71 157 3
23,"blk.23.ffn_up_exps.weight",1,8,232,102 0 231 58 181 71 157 3
23,"blk.23.ffn_down_exps.weight",1,8,232,102 0 231 58 181 71 157 3
24,"blk.24.ffn_gate_exps.weight",1,8,232,37 172 143 167 40 214 175 78
24,"blk.24.ffn_up_exps.weight",1,8,232,37 172 143 167 40 214 175 78
24,"blk.24.ffn_down_exps.weight",1,8,232,37 172 143 167 40 214 175 78
25,"blk.25.ffn_gate_exps.weight",1,8,232,31 102 112 171 110 231 151 180
25,"blk.25.ffn_up_exps.weight",1,8,232,31 102 112 171 110 231 151 180
25,"blk.25.ffn_down_exps.weight",1,8,232,31 102 112 171 110 231 151 180
26,"blk.26.ffn_gate_exps.weight",1,8,232,132 184 182 141 91 140 206 72
26,"blk.26.ffn_up_exps.weight",1,8,232,132 184 182 141 91 140 206 72
26,"blk.26.ffn_down_exps.weight",1,8,232,132 184 182 141 91 140 206 72
27,"blk.27.ffn_gate_exps.weight",1,8,232,106 29 202 75 177 158 205 161
27,"blk.27.ffn_up_exps.weight",1,8,232,106 29 202 75 177 158 205 161
27,"blk.27.ffn_down_exps.weight",1,8,232,106 29 202 75 177 158 205 161
0,"blk.0.ffn_gate_exps.weight",1,8,232,75 218 154 51 48 119 104 13
0,"blk.0.ffn_up_exps.weight",1,8,232,75 218 154 51 48 119 104 13
0,"blk.0.ffn_down_exps.weight",1,8,232,75 218 154 51 48 119 104 13
1,"blk.1.ffn_gate_exps.weight",1,8,232,100 156 79 43 2 8 19 1
1,"blk.1.ffn_up_exps.weight",1,8,232,100 156 79 43 2 8 19 1
1,"blk.1.ffn_down_exps.weight",1,8,232,100 156 79 43 2 8 19 1
2,"blk.2.ffn_gate_exps.weight",1,8,232,175 181 89 164 211 188 222 91
2,"blk.2.ffn_up_exps.weight",1,8,232,175 181 89 164 211 188 222 91
2,"blk.2.ffn_down_exps.weight",1,8,232,175 181 89 164 211 188 222 91
3,"blk.3.ffn_gate_exps.weight",1,8,232,148 40 26 73 123 130 168 229
3,"blk.3.ffn_up_exps.weight",1,8,232,148 40 26 73 123 130 168 229
3,"blk.3.ffn_down_exps.weight",1,8,232,148 40 26 73 123 130 168 229
4,"blk.4.ffn_gate_exps.weight",1,8,232,54 111 113 114 93 9 146 75
4,"blk.4.ffn_up_exps.weight",1,8,232,54 111 113 114 93 9 146 75
4,"blk.4.ffn_down_exps.weight",1,8,232,54 111 113 114 93 9 146 75
5,"blk.5.ffn_gate_exps.weight",1,8,232,146 14 227 225 182 39 147 104
5,"blk.5.ffn_up_exps.weight",1,8,232,146 14 227 225 182 39 147 104
5,"blk.5.ffn_down_exps.weight",1,8,232,146 14 227 225 182 39 147 104
6,"blk.6.ffn_gate_exps.weight",1,8,232,207 156 89 167 199 210 215 79
6,"blk.6.ffn_up_exps.weight",1,8,232,207 156 89 167 199 210 215 79
6,"blk.6.ffn_down_exps.weight",1,8,232,207 156 89 167 199 210 215 79
7,"blk.7.ffn_gate_exps.weight",1,8,232,37 127 39 3 87 112 226 194
7,"blk.7.ffn_up_exps.weight",1,8,232,37 127 39 3 87 112 226 194
7,"blk.7.ffn_down_exps.weight",1,8,232,37 127 39 3 87 112 226 194
8,"blk.8.ffn_gate_exps.weight",1,8,232,126 154 103 3 215 86 70 25
8,"blk.8.ffn_up_exps.weight",1,8,232,126 154 103 3 215 86 70 25
8,"blk.8.ffn_down_exps.weight",1,8,232,126 154 103 3 215 86 70 25
9,"blk.9.ffn_gate_exps.weight",1,8,232,32 81 173 164 206 176 181 98
9,"blk.9.ffn_up_exps.weight",1,8,232,32 81 173 164 206 176 181 98
9,"blk.9.ffn_down_exps.weight",1,8,232,32 81 173 164 206 176 181 98
10,"blk.10.ffn_gate_exps.weight",1,8,232,55 86 72 227 204 95 93 102
10,"blk.10.ffn_up_exps.weight",1,8,232,55 86 72 227 204 95 93 102
10,"blk.10.ffn_down_exps.weight",1,8,232,55 86 72 227 204 95 93 102
11,"blk.11.ffn_gate_exps.weight",1,8,232,173 54 83 131 5 216 138 51
11,"blk.11.ffn_up_exps.weight",1,8,232,173 54 83 131 5 216 138 51
11,"blk.11.ffn_down_exps.weight",1,8,232,173 54 83 131 5 216 138 51
12,"blk.12.ffn_gate_exps.weight",1,8,232,75 34 194 27 80 161 109 19
12,"blk.12.ffn_up_exps.weight",1,8,232,75 34 194 27 80 161 109 19
12,"blk.12.ffn_down_exps.weight",1,8,232,75 34 194 27 80 161 109 19
13,"blk.13.ffn_gate_exps.weight",1,8,232,116 7 140 50 36 59 88 169
13,"blk.13.ffn_up_exps.weight",1,8,232,116 7 140 50 36 59 88 169
13,"blk.13.ffn_down_exps.weight",1,8,232,116 7 140 50 36 59 88 169
14,"blk.14.ffn_gate_exps.weight",1,8,232,18 155 51 27 39 206 112 142
14,"blk.14.ffn_up_exps.weight",1,8,232,18 155 51 27 39 206 112 142
14,"blk.14.ffn_down_exps.weight",1,8,232,18 155 51 27 39 206 112 142
15,"blk.15.ffn_gate_exps.weight",1,8,232,25 230 229 85 4 55 75 202
15,"blk.15.ffn_up_exps.weight",1,8,232,25 230 229 85 4 55 75 202
15,"blk.15.ffn_down_exps.weight",1,8,232,25 230 229 85 4 55 75 202
16,"blk.16.ffn_gate_exps.weight",1,8,232,127 109 59 167 28 151 20 172
16,"blk.16.ffn_up_exps.weight",1,8,232,127 109 59 167 28 151 20 172
16,"blk.16.ffn_down_exps.weight",1,8,232,127 109 59 167 28 151 20 172
17,"blk.17.ffn_gate_exps.weight",1,8,232,114 105 219 33 1 79 96 106
17,"blk.17.ffn_up_exps.weight",1,8,232,114 105 219 33 1 79 96 106
17,"blk.17.ffn_down_exps.weight",1,8,232,114 105 219 33 1 79 96 106
18,"blk.18.ffn_gate_exps.weight",1,8,232,60 9 11 64 159 34 151 184
18,"blk.18.ffn_up_exps.weight",1,8,232,60 9 11 64 159 34 151 184
18,"blk.18.ffn_down_exps.weight",1,8,232,60 9 11 64 159 34 151 184
19,"blk.19.ffn_gate_exps.weight",1,8,232,13 44 3 33 77 188 114 226
19,"blk.19.ffn_up_exps.weight",1,8,232,13 44 3 33 77 188 114 226
19,"blk.19.ffn_down_exps.weight",1,8,232,13 44 3 33 77 188 114 226
20,"blk.20.ffn_gate_exps.weight",1,8,232,196 13 99 111 217 42 80 22
20,"blk.20.ffn_up_exps.weight",1,8,232,196 13 99 111 217 42 80 22
20,"blk.20.ffn_down_exps.weight",1,8,232,196 13 99 111 217 42 80 22
21,"blk.21.ffn_gate_exps.weight",1,8,232,116 53 188 24 66 197 160 70
21,"blk.21.ffn_up_exps.weight",1,8,232,116 53 188 24 66 197 160 70
21,"blk.21.ffn_down_exps.weight",1,8,232,116 53 188 24 66 197 160 70
22,"blk.22.ffn_gate_exps.weight",1,8,232,69 18 41 37 27 8 153 78
22,"blk.22.ffn_up_exps.weight",1,8,232,69 18 41 37 27 8 153 78
22,"blk.22.ffn_down_exps.weight",1,8,232,69 18 41 37 27 8 153 78
23,"blk.23.ffn_gate_exps.weight",1,8,232,84 184 156 77 27 3 122 115
23,"blk.23.ffn_up_exps.weight",1,8,232,84 184 156 77 27 3 122 115
23,"blk.23.ffn_down_exps.weight",1,8,232,84 184 156 77 27 3 122 115
24,"blk.24.ffn_gate_exps.weight",1,8,232,172 201 119 44 0 137 146 162
24,"blk.24.ffn_up_exps.weight",1,8,232,172 201 119 44 0 137 146 162
24,"blk.24.ffn_down_exps.weight",1,8,232,172 201 119 44 0 137 146 162
25,"blk.25.ffn_gate_exps.weight",1,8,232,231 31 28 112 105 123 189 21
25,"blk.25.ffn_up_exps.weight",1,8,232,231 31 28 112 105 123 189 21
25,"blk.25.ffn_down_exps.weight",1,8,232,231 31 28 112 105 123 189 21
26,"blk.26.ffn_gate_exps.weight",1,8,232,53 141 222 132 140 45 225 62
26,"blk.26.ffn_up_exps.weight",1,8,232,53 141 222 132 140 45 225 62
26,"blk.26.ffn_down_exps.weight",1,8,232,53 141 222 132 140 45 225 62
27,"blk.27.ffn_gate_exps.weight",1,8,232,80 88 120 23 112 128 202 199
27,"blk.27.ffn_up_exps.weight",1,8,232,80 88 120 23 112 128 202 199
27,"blk.27.ffn_down_exps.weight",1,8,232,80 88 120 23 112 128 202 199
0,"blk.0.ffn_gate_exps.weight",1,8,232,105 106 111 85 228 204 214 178
0,"blk.0.ffn_up_exps.weight",1,8,232,105 106 111 85 228 204 214 178
0,"blk.0.ffn_down_exps.weight",1,8,232,105 106 111 85 228 204 214 178
1,"blk.1.ffn_gate_exps.weight",1,8,232,192 139 93 190 94 180 121 194
1,"blk.1.ffn_up_exps.weight",1,8,232,192 139 93 190 94 180 121 194
1,"blk.1.ffn_down_exps.weight",1,8,232,192 139 93 190 94 180 121 194
2,"blk.2.ffn_gate_exps.weight",1,8,232,100 37 206 88 79 105 123 4
2,"blk.2.ffn_up_exps.weight",1,8,232,100 37 206 88 79 105 123 4
2,"blk.2.ffn_down_exps.weight",1,8,232,100 37 206 88 79 105 123 4
3,"blk.3.ffn_gate_exps.weight",1,8,232,75 95 93 194 22 137 223 108
3,"blk.3.ffn_up_exps.weight",1,8,232,75 95 93 194 22 137 223 108
3,"blk.3.ffn_down_exps.weight",1,8,232,75 95 93 194 22 137 223 108
4,"blk.4.ffn_gate_exps.weight",1,8,232,56 110 18 149 17 30 55 172
4,"blk.4.ffn_up_exps.weight",1,8,232,56 110 18 149 17 30 55 172
4,"blk.4.ffn_down_exps.weight",1,8,232,56 110 18 149 17 30 55 172
5,"blk.5.ffn_gate_exps.weight",1,8,232,133 146 98 28 204 45 97 229
5,"blk.5.ffn_up_exps.weight",1,8,232,133 146 98 28 204 45 97 229
5,"blk.5.ffn_down_exps.weight",1,8,232,133 146 98 28 204 45 97 229
6,"blk.6.ffn_gate_exps.weight",1,8,232,227 44 102 133 49 222 112 6
6,"blk.6.ffn_up_exps.weight",1,8,232,227 44 102 133 49 222 112 6
6,"blk.6.ffn_down_exps.weight",1,8,232,227 44 102 133 49 222 112 6
7,"blk.7.ffn_gate_exps.weight",1,8,232,142 226 121 162 138 160 107 129
7,"blk.7.ffn_up_exps.weight",1,8,232,142 226 121 162 138 160 107 129
7,"blk.7.ffn_down_exps.weight",1,8,232,142 226 121 162 138 160 107 129
8,"blk.8.ffn_gate_exps.weight",1,8,232,208 145 105 75 201 96 61 53
8,"blk.8.ffn_up_exps.weight",1,8,232,208 145 105 75 201 96 61 53
8,"blk.8.ffn_down_exps.weight",1,8,232,208 145 105 75 201 96 61 53
9,"blk.9.ffn_gate_exps.weight",1,8,232,149 22 146 97 187 61 47 144
9,"blk.9.ffn_up_exps.weight",1,8,232,149 22 146 97 187 61 47 144
9,"blk.9.ffn_down_exps.weight",1,8,232,149 22 146 97 187 61 47 144
10,"blk.10.ffn_gate_exps.weight",1,8,232,206 27 91 220 18 172 114 60
10,"blk.10.ffn_up_exps.weight",1,8,232,206 27 91 220 18 172 114 60
10,"blk.10.ffn_down_exps.weight",1,8,232,206 27 91 220 18 172 114 60
11,"blk.11.ffn_gate_exps.weight",1,8,232,69 164 96 125 150 114 121 53
11,"blk.11.ffn_up_exps.weight",1,8,232,69 164 96 125 150 114 121 53
11,"blk.11.ffn_down_exps.weight",1,8,232,69 164 96 125 150 114 121 53
12,"blk.12.ffn_gate_exps.weight",1,8,232,105 71 69 147 98 65 68 131
12,"blk.12.ffn_up_exps.weight",1,8,232,105 71 69 147 98 65 68 131
12,"blk.12.ffn_down_exps.weight",1,8,232,105 71 69 147 98 65 68 131
13,"blk.13.ffn_gate_exps.weight",1,8,232,126 66 113 225 132 50 144 136
13,"blk.13.ffn_up_exps.weight",1,8,232,126 66 113 225 132 50 144 136
13,"blk.13.ffn_down_exps.weight",1,8,232,126 66 113 225 132 50 144 136
14,"blk.14.ffn_gate_exps.weight",1,8,232,107 137 55 173 205 143 206 156
14,"blk.14.ffn_up_exps.weight",1,8,232,107 137 55 173 205 143 206 156
14,"blk.14.ffn_down_exps.weight",1,8,232,107 137 55 173 205 143 206 156
15,"blk.15.ffn_gate_exps.weight",1,8,232,186 86 200 231 72 6 130 27
15,"blk.15.ffn_up_exps.weight",1,8,232,186 86 200 231 72 6 130 27
15,"blk.15.ffn_down_exps.weight",1,8,232,186 86 200 231 72 6 130 27
16,"blk.16.ffn_gate_exps.weight",1,8,232,142 136 144 77 113 55 196 21
16,"blk.16.ffn_up_exps.weight",1,8,232,142 136 144 77 113 55 196 21
16,"blk.16.ffn_down_exps.weight",1,8,232,142 136 144 77 113 55 196 21
17,"blk.17.ffn_gate_exps.weight",1,8,232,24 61 73 148 214 123 26 152
17,"blk.17.ffn_up_exps.weight",1,8,232,24 61 73 148 214 123 26 152
17,"blk.17.ffn_down_exps.weight",1,8,232,24 61 73 148 214 123 26 152
18,"blk.18.ffn_gate_exps.weight",1,8,232,119 140 136 86 208 163 211 141
18,"blk.18.ffn_up_exps.weight",1,8,232,119 140 136 86 208 163 211 141
18,"blk.18.ffn_down_exps.weight",1,8,232,119 140 136 86 208 163 211 141
19,"blk.19.ffn_gate_exps.weight",1,8,232,100 191 196 226 108 182 120 180
19,"blk.19.ffn_up_exps.weight",1,8,232,100 191 196 226 108 182 120 180
19,"blk.19.ffn_down_exps.weight",1,8,232,100 191 196 226 108 182 120 180
20,"blk.20.ffn_gate_exps.weight",1,8,232,59 198 111 118 180 182 220 45
20,"blk.20.ffn_up_exps.weight",1,8,232,59 198 111 118 180 182 220 45
20,"blk.20.ffn_down_exps.weight",1,8,232,59 198 111 118 180 182 220 45
21,"blk.21.ffn_gate_exps.weight",1,8,232,199 204 75 69 58 154 97 169
21,"blk.21.ffn_up_exps.weight",1,8,232,199 204 75 69 58 154 97 169
21,"blk.21.ffn_down_exps.weight",1,8,232,199 204 75 69 58 154 97 169
22,"blk.22.ffn_gate_exps.weight",1,8,232,2 54 15 78 84 76 163 114
22,"blk.22.ffn_up_exps.weight",1,8,232,2 54 15 78 84 76 163 114
22,"blk.22.ffn_down_exps.weight",1,8,232,2 54 15 78 84 76 163 114
23,"blk.23.ffn_gate_exps.weight",1,8,232,61 69 94 122 126 205 171 74
23,"blk.23.ffn_up_exps.weight",1,8,232,61 69 94 122 126 205 171 74
23,"blk.23.ffn_down_exps.weight",1,8,232,61 69 94 122 126 205 171 74
24,"blk.24.ffn_gate_exps.weight",1,8,232,100 189 44 171 15 219 127 194
24,"blk.24.ffn_up_exps.weight",1,8,232,100 189 44 171 15 219 127 194
24,"blk.24.ffn_down_exps.weight",1,8,232,100 189 44 171 15 219 127 194
25,"blk.25.ffn_gate_exps.weight",1,8,232,76 199 63 155 23 85 105 130
25,"blk.25.ffn_up_exps.weight",1,8,232,76 199 63 155 23 85 105 130
25,"blk.25.ffn_down_exps.weight",1,8,232,76 199 63 155 23 85 105 130
26,"blk.26.ffn_gate_exps.weight",1,8,232,149 190 44 209 6 137 111 163
26,"blk.26.ffn_up_exps.weight",1,8,232,149 190 44 209 6 137 111 163
